file,line,col,value,context,severity,module
qtrader/backtest/walk_forward_bt.py,132,25,2025,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,132,31,12,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,132,35,31,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,136,14,100.0,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,136,76,0.1,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,146,44,252,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,146,62,63,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,146,79,63,magic_number,LOW,backtest
qtrader/backtest/walk_forward_bt.py,146,99,5,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,60,46,2,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,89,32,252,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,120,58,2,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,194,62,3,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,195,62,4,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,195,67,3.0,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,258,69,100.0,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,270,26,13,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,276,60,13,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,284,75,100.0,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,297,30,13,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,305,30,21,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,306,32,252,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,342,60,0.5,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,355,103,2,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,361,19,350,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,362,26,60,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,362,32,40,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,362,38,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,362,44,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,371,23,100.0,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,375,49,1.5,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,383,19,350,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,384,26,60,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,384,32,40,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,384,38,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,384,44,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,397,32,2,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,405,19,350,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,406,26,60,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,406,32,40,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,406,38,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,406,44,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,489,27,50,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,510,24,2024,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,511,25,2024,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,511,31,3,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,511,34,31,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,515,52,0.0005,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,515,60,0.01,magic_number,LOW,backtest
qtrader/backtest/tearsheet.py,516,36,100000.0,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,24,29,100000.0,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,25,22,50,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,26,22,0.0005,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,27,26,2.0,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,28,30,500000.0,magic_number,LOW,backtest
qtrader/backtest/tick_engine.py,29,30,0.2,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,20,34,10.0,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,21,29,1000000.0,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,23,30,0.25,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,165,43,10000.0,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,209,24,2024,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,210,25,2024,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,210,34,10,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,215,44,100,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,215,49,110,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,215,82,50,magic_number,LOW,backtest
qtrader/backtest/multi_asset.py,215,86,55,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,10,22,20,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,11,20,252,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,28,38,10.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,29,30,5.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,30,33,100000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,92,72,10000000000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,95,66,10000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,102,52,10000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,122,47,10000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,145,38,10.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,146,30,5.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,147,33,100000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,194,21,3,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,197,38,10.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,300,38,10000.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,337,32,2024,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,338,33,2024,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,338,42,5,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,342,22,100.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,342,29,101.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,342,36,102.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,342,43,101.0,magic_number,LOW,backtest
qtrader/backtest/engine_vectorized.py,342,50,103.0,magic_number,LOW,backtest
qtrader/backtest/impact.py,36,19,0.1,magic_number,LOW,backtest
qtrader/backtest/impact.py,37,23,0.1,magic_number,LOW,backtest
qtrader/backtest/impact.py,54,88,0.5,magic_number,LOW,backtest
qtrader/backtest/impact.py,62,21,0.1,magic_number,LOW,backtest
qtrader/backtest/impact.py,85,70,0.6,magic_number,LOW,backtest
qtrader/backtest/impact.py,93,32,10.0,magic_number,LOW,backtest
qtrader/backtest/impact.py,140,19,10000,magic_number,LOW,backtest
qtrader/backtest/impact.py,141,21,1000000,magic_number,LOW,backtest
qtrader/backtest/impact.py,142,20,0.02,magic_number,LOW,backtest
qtrader/backtest/impact.py,143,23,5.0,magic_number,LOW,backtest
qtrader/backtest/impact.py,146,19,5.0,magic_number,LOW,backtest
qtrader/verification/replay_validator.py,162,50,2,magic_number,LOW,verification
qtrader/audit/audit_storage.py,13,33,157680000,magic_number,LOW,audit
qtrader/audit/audit_storage.py,64,89,16,magic_number,LOW,audit
qtrader/audit/audit_storage.py,144,38,5,magic_number,LOW,audit
qtrader/audit/replay_audit.py,72,63,1000,magic_number,LOW,audit
qtrader/audit/regulatory_export.py,115,70,1000,magic_number,LOW,audit
qtrader/audit/regulatory_export.py,115,76,2,magic_number,LOW,audit
qtrader/audit/reporting_engine.py,78,86,4,magic_number,LOW,audit
qtrader/audit/reporting_engine.py,83,46,10,magic_number,LOW,audit
qtrader/audit/reporting_engine.py,85,72,1000,magic_number,LOW,audit
qtrader/audit/reporting_engine.py,85,78,2,magic_number,LOW,audit
qtrader/audit/dashboard.py,89,43,10,magic_number,LOW,audit
qtrader/audit/dashboard.py,92,69,1000,magic_number,LOW,audit
qtrader/audit/dashboard.py,92,75,4,magic_number,LOW,audit
qtrader/audit/hardcode_scanner.py,77,81,0.5,magic_number,LOW,audit
qtrader/audit/hardcode_scanner.py,77,86,2.0,magic_number,LOW,audit
qtrader/audit/hardcode_scanner.py,92,31,http://,hardcoded_url,LOW,audit
qtrader/audit/hardcode_scanner.py,92,42,https://,hardcoded_url,LOW,audit
qtrader/audit/hardcode_scanner.py,92,54,ws://,hardcoded_url,LOW,audit
qtrader/audit/hardcode_scanner.py,92,63,wss://,hardcoded_url,LOW,audit
qtrader/audit/hardcode_scanner.py,94,32,/Users/,absolute_path,LOW,audit
qtrader/audit/hardcode_scanner.py,94,61,C:\,absolute_path,LOW,audit
qtrader/audit/hardcode_scanner.py,147,47,2,magic_number,LOW,audit
qtrader/audit/exception_scanner.py,210,47,2,magic_number,LOW,audit
qtrader/audit/entropy_scanner.py,211,75,4,magic_number,LOW,audit
qtrader/audit/entropy_scanner.py,222,47,2,magic_number,LOW,audit
qtrader/audit/compliance_exporter.py,106,63,1000,magic_number,LOW,audit
qtrader/ml/stability.py,24,28,5,magic_number,MEDIUM,ml
qtrader/ml/stability.py,25,24,1800,magic_number,MEDIUM,ml
qtrader/ml/stability.py,81,22,20,magic_number,MEDIUM,ml
qtrader/ml/stability.py,104,54,1e-12,magic_number,MEDIUM,ml
qtrader/ml/stability.py,106,65,1e-12,magic_number,MEDIUM,ml
qtrader/ml/stability.py,113,76,20,magic_number,MEDIUM,ml
qtrader/ml/stability.py,138,45,2,magic_number,MEDIUM,ml
qtrader/ml/stability.py,143,27,0.9,magic_number,MEDIUM,ml
qtrader/ml/stability.py,143,32,0.9,magic_number,MEDIUM,ml
qtrader/ml/stability.py,143,56,0.1,magic_number,MEDIUM,ml
qtrader/ml/stability.py,143,61,0.1,magic_number,MEDIUM,ml
qtrader/ml/stability.py,145,78,2,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,27,25,3,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,29,32,20,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,30,27,50,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,31,28,42,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,222,44,2,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,301,24,0.1,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,307,20,1e-08,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,431,19,0.5,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,437,23,0.5,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,450,19,0.5,magic_number,MEDIUM,ml
qtrader/ml/regime_detector.py,454,44,3,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,19,27,50,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,20,26,10,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,22,63,0.4,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,22,68,0.3,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,22,73,0.2,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,22,78,0.1,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,23,31,0.5,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,24,28,0.01,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,25,28,0.5,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,126,38,2,magic_number,MEDIUM,ml
qtrader/ml/meta_learning_engine.py,127,39,3,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,34,46,0.25,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,34,84,0.15,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,63,14,1e-06,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,118,27,4,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,119,46,4,magic_number,MEDIUM,ml
qtrader/ml/retrain_system.py,130,60,4,magic_number,MEDIUM,ml
qtrader/ml/regime.py,48,21,3,magic_number,MEDIUM,ml
qtrader/ml/regime.py,50,24,42,magic_number,MEDIUM,ml
qtrader/ml/regime.py,88,22,1e-06,magic_number,MEDIUM,ml
qtrader/ml/regime.py,130,15,0.5,magic_number,MEDIUM,ml
qtrader/ml/regime.py,228,39,1e-12,magic_number,MEDIUM,ml
qtrader/ml/regime.py,229,23,365.25,magic_number,MEDIUM,ml
qtrader/ml/regime.py,229,32,24,magic_number,MEDIUM,ml
qtrader/ml/regime.py,229,37,12,magic_number,MEDIUM,ml
qtrader/ml/regime.py,229,42,0.5,magic_number,MEDIUM,ml
qtrader/ml/regime.py,240,22,5,magic_number,MEDIUM,ml
qtrader/ml/regime.py,286,25,0.33,magic_number,MEDIUM,ml
qtrader/ml/regime.py,287,26,0.67,magic_number,MEDIUM,ml
qtrader/ml/regime.py,288,20,252,magic_number,MEDIUM,ml
qtrader/ml/regime.py,315,22,2,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,32,0.01,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,39,0.02,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,45,0.003,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,61,0.02,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,67,0.03,magic_number,MEDIUM,ml
qtrader/ml/regime.py,328,73,0.015,magic_number,MEDIUM,ml
qtrader/ml/regime.py,329,36,2,magic_number,MEDIUM,ml
qtrader/ml/regime.py,335,64,0.1,magic_number,MEDIUM,ml
qtrader/ml/regime.py,335,69,0.2,magic_number,MEDIUM,ml
qtrader/ml/regime.py,335,74,0.3,magic_number,MEDIUM,ml
qtrader/ml/regime.py,336,45,2,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,34,39,1000,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,79,22,0.01,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,80,25,0.25,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,117,65,0.01,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,172,27,0.05,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,173,38,1e-06,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,183,76,32,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,212,54,2,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,213,54,2,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,223,45,8,magic_number,MEDIUM,ml
qtrader/ml/online_learning.py,231,41,8,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,44,22,30,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,143,38,10.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,174,38,10000.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,193,61,252.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,317,28,2.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,317,33,3.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,317,38,4.0,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,318,31,0.1,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,318,36,0.2,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,318,42,0.1,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,318,47,0.05,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,321,44,3,magic_number,MEDIUM,ml
qtrader/ml/evaluation.py,322,44,3,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,48,38,0.05,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,48,74,0.05,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,66,26,2,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,72,17,1e-09,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,76,41,252,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,107,35,2,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,108,35,2,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,119,44,2,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,119,56,2,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,138,46,6,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,139,52,4,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,140,39,4,magic_number,MEDIUM,ml
qtrader/ml/model_comparator.py,153,57,4,magic_number,MEDIUM,ml
qtrader/ml/mlflow_manager.py,183,63,2,magic_number,MEDIUM,ml
qtrader/ml/mlflow_manager.py,237,36,0.1,magic_number,MEDIUM,ml
qtrader/ml/mlflow_manager.py,238,36,0.5,magic_number,MEDIUM,ml
qtrader/ml/mlflow_manager.py,337,36,0.1,magic_number,MEDIUM,ml
qtrader/ml/mlflow_manager.py,338,36,0.5,magic_number,MEDIUM,ml
qtrader/ml/distributed.py,64,24,50,magic_number,MEDIUM,ml
qtrader/ml/distributed.py,157,30,50,magic_number,MEDIUM,ml
qtrader/ml/distributed.py,158,43,50,magic_number,MEDIUM,ml
qtrader/ml/distributed.py,161,41,30,magic_number,MEDIUM,ml
qtrader/ml/distributed.py,161,55,5,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,25,24,100,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,26,37,0.01,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,27,37,0.5,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,28,36,0.01,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,29,36,0.5,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,30,30,0.02,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,46,21,2.0,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,126,43,10.0,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,158,29,0.02,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,160,29,0.2,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,213,25,0.02,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,215,25,0.2,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,222,23,0.5,magic_number,MEDIUM,ml
qtrader/ml/meta_online.py,222,32,2.0,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,68,23,64,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,69,22,2,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,71,21,0.2,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,88,22,50,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,89,26,64,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,90,20,0.001,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,104,21,3,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,110,34,0.8,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,172,21,3,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,181,62,0.55,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,203,25,16,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,203,29,5,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,203,32,3,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,204,25,16,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,204,31,0.5,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,205,40,3,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,205,55,8,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,206,48,4,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,207,38,4,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,208,46,0.6,magic_number,MEDIUM,ml
qtrader/ml/pytorch_models.py,209,26,4,magic_number,MEDIUM,ml
qtrader/ml/autonomous.py,36,22,3600,magic_number,MEDIUM,ml
qtrader/ml/autonomous.py,37,29,0.25,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,41,21,3,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,42,23,0.9,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,139,29,2,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,22,0.8,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,27,0.2,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,34,0.7,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,39,0.3,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,46,0.4,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,148,51,0.6,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,149,44,2,magic_number,MEDIUM,ml
qtrader/ml/hmm_smoother.py,149,57,0.9,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,66,20,5,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,67,25,0.01,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,140,38,100,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,141,30,100,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,144,41,50,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,144,55,10,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,144,67,5,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,148,33,5,magic_number,MEDIUM,ml
qtrader/ml/walk_forward.py,148,48,0.02,magic_number,MEDIUM,ml
qtrader/ml/feedback_loop.py,38,30,0.9,magic_number,MEDIUM,ml
qtrader/ml/feedback_loop.py,39,34,50.0,magic_number,MEDIUM,ml
qtrader/ml/feedback_loop.py,40,30,60,magic_number,MEDIUM,ml
qtrader/ml/feedback_loop.py,86,64,10000,magic_number,MEDIUM,ml
qtrader/ml/feedback_loop.py,121,55,4,magic_number,MEDIUM,ml
qtrader/ml/hmm_regime.py,25,34,3,magic_number,MEDIUM,ml
qtrader/ml/hmm_regime.py,44,19,500,magic_number,MEDIUM,ml
qtrader/ml/hmm_regime.py,45,16,1e-06,magic_number,MEDIUM,ml
qtrader/execution/benchmark_orderbook.py,14,32,10,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,14,47,100.0,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,14,61,0.5,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,21,42,2,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,21,50,0.1,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,22,36,10,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,22,40,100,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,27,42,2,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,27,50,0.1,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,28,36,10,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,28,40,100,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,36,33,50,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,49,55,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,61,48,2.0,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,63,51,0.99,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,63,57,1.01,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,65,51,0.99,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,65,57,1.01,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,78,44,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,101,22,50,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,106,44,5,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,106,58,100.0,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,106,72,0.2,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,107,59,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,117,59,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,124,40,0.1,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,124,61,0.05,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,124,84,0.005,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,125,59,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,136,49,3,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,136,63,100.0,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,136,77,0.5,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,139,19,100,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,141,30,50,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,141,34,200,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,152,53,1000,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,169,18,99.9,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,169,24,5,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,170,18,100.1,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,170,25,5,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,173,59,50,magic_number,HIGH,execution
qtrader/execution/benchmark_orderbook.py,184,16,42,magic_number,HIGH,execution
qtrader/execution/slippage_model.py,83,82,2,magic_number,HIGH,execution
qtrader/execution/trade_logger.py,36,55,3,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,75,84,1000,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,82,51,1e-08,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,87,74,6,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,88,65,1000,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,88,71,4,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,89,70,4,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,96,64,10000,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,96,71,2,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,104,83,1000,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,104,89,4,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,122,56,100.0,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,127,57,6,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,128,59,1000,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,128,65,4,magic_number,HIGH,execution
qtrader/execution/execution_monitor.py,129,68,2,magic_number,HIGH,execution
qtrader/execution/objective.py,38,48,0.1,magic_number,HIGH,execution
qtrader/execution/objective.py,39,56,0.5,magic_number,HIGH,execution
qtrader/execution/objective.py,40,58,0.01,magic_number,HIGH,execution
qtrader/execution/objective.py,41,54,0.1,magic_number,HIGH,execution
qtrader/execution/objective.py,42,55,0.0001,magic_number,HIGH,execution
qtrader/execution/objective.py,87,19,1e+18,magic_number,HIGH,execution
