file,line,col,category,source,severity,is_silent
qtrader/governance/strategy_fsm.py,98,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/governance/strategy_fsm.py,98,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/bot/runner.py,287,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,287,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,325,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/bot/runner.py,367,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,367,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,492,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,492,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,448,16,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,448,16,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,577,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,577,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,614,12,SILENT_FAILURE,"Name(id='ValueError', ctx=Load())",LOW,True
qtrader/bot/runner.py,624,8,SILENT_FAILURE,"Name(id='ValueError', ctx=Load())",LOW,True
qtrader/bot/runner.py,632,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,632,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,639,16,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,639,16,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/bot/runner.py,660,8,SILENT_FAILURE,"Attribute(value=Name(id='asyncio', ctx=Load()), attr='CancelledError', ctx=Load())",LOW,True
qtrader/bot/runner.py,665,4,SILENT_FAILURE,"Name(id='KeyboardInterrupt', ctx=Load())",LOW,True
qtrader/monitoring/warroom_service.py,62,23,ASYNC_FAILURE,unawaited_task,MEDIUM,True
qtrader/monitoring/warroom_service.py,124,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/warroom_service.py,124,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/warroom_service.py,121,20,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/warroom_service.py,121,20,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/api.py,30,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/api.py,30,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/api.py,69,4,SILENT_FAILURE,"Name(id='WebSocketDisconnect', ctx=Load())",LOW,True
qtrader/monitoring/alert_router.py,125,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/monitoring/alert_router.py,167,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/monitoring/alert_router.py,201,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/monitoring/feedback/live_feedback_engine.py,144,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/live_feedback_engine.py,144,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/live_feedback_engine.py,184,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/live_feedback_engine.py,184,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/live_feedback_engine.py,526,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/live_feedback_engine.py,526,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,93,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,93,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,122,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,122,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,229,12,SILENT_FAILURE,"Tuple(elts=[Name(id='ValueError', ctx=Load()), Name(id='TypeError', ctx=Load())], ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,273,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/monitoring/feedback/feedback_engine.py,345,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/monitoring/feedback/feedback_engine.py,345,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/datalake.py,62,12,SILENT_FAILURE,"Name(id='FileNotFoundError', ctx=Load())",LOW,True
qtrader/data/duckdb_client.py,304,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/duckdb_client.py,304,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/pipeline/orchestrator.py,125,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,False
qtrader/data/pipeline/sources/coinbase.py,58,12,SILENT_FAILURE,"Attribute(value=Name(id='websockets', ctx=Load()), attr='ConnectionClosed', ctx=Load())",MEDIUM,True
qtrader/data/pipeline/sources/coinbase.py,62,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/data/pipeline/sources/coinbase.py,62,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/data/market/market_feed.py,81,27,ASYNC_FAILURE,unawaited_task,MEDIUM,True
qtrader/data/market/market_feed.py,83,27,ASYNC_FAILURE,unawaited_task,MEDIUM,True
qtrader/data/market/market_feed.py,115,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/market/market_feed.py,115,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/market/coinbase_market.py,138,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/market/coinbase_market.py,138,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",LOW,True
qtrader/data/market/snapshot_recovery.py,91,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/data/market/clock_sync.py,54,26,ASYNC_FAILURE,unawaited_task,MEDIUM,True
qtrader/data/market/clock_sync.py,63,12,SILENT_FAILURE,"Attribute(value=Name(id='asyncio', ctx=Load()), attr='CancelledError', ctx=Load())",LOW,True
qtrader/data/market/clock_sync.py,105,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/alpha/registry.py,33,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/alpha/registry.py,33,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/alpha/combiner.py,39,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,False
qtrader/alpha/feature_importance.py,49,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/alpha/feature_importance.py,49,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/alpha/base.py,72,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,False
qtrader/risk/runtime_risk_engine.py,99,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,False
qtrader/risk/portfolio_allocator_enhanced.py,160,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,True
qtrader/risk/portfolio_allocator_enhanced.py,160,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",HIGH,True
qtrader/risk/factor_risk.py,125,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,False
qtrader/risk/network_kill_switch.py,63,12,SILENT_FAILURE,"Name(id='RuntimeError', ctx=Load())",HIGH,True
qtrader/risk/network_kill_switch.py,79,12,SILENT_FAILURE,"Name(id='RuntimeError', ctx=Load())",HIGH,True
qtrader/risk/network_kill_switch.py,139,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,True
qtrader/risk/network_kill_switch.py,139,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",HIGH,True
qtrader/risk/portfolio/capital_allocator.py,119,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,False
qtrader/risk/portfolio/multi_asset_engine.py,96,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",HIGH,False
qtrader/validation/coverage.py,98,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/validation/stress_test.py,111,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/validation/fidelity.py,101,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/validation/simulation_validator.py,111,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",LOW,False
qtrader/strategy/ensemble_strategy.py,16,0,SILENT_FAILURE,"Name(id='ImportError', ctx=Load())",MEDIUM,True
qtrader/strategy/ensemble_strategy.py,127,12,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/strategy/ensemble_strategy.py,127,12,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/strategy/decision_logger.py,90,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,False
qtrader/strategy/alpha_base.py,80,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,False
qtrader/strategy/regime_meta_strategy.py,78,8,BROAD_CATCH,"Name(id='Exception', ctx=Load())",MEDIUM,True
qtrader/strategy/regime_meta_strategy.py,78,8,SILENT_FAILURE,"Name(id='Exception', ctx=Load())",MEDIUM,True
